playerID,year,stint,tmID,lgID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,MIN,PTS,ORB,DRB,AST,STL,BLK,TO,FGM,FGA,FTM,FTA,uPER,PER
battlas01w,10,0,NYL,WNBA,34,3,548,177,17,68,85,40,31,2,52,0,148,63,46,32,46,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,177,17,68,40,31,2,52,0,0,0,0,0.4202554667836594,0.4202554667836594
bauerca01w,1,0,CHA,WNBA,29,18,398,76,20,36,56,14,8,3,28,0,72,29,21,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,76,20,36,14,8,3,28,0,0,0,0,0.24572863704199405,0.24572863704199405
bauerca01w,2,0,WAS,WNBA,15,0,102,15,8,10,18,3,2,1,6,0,17,5,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,15,8,10,3,2,1,6,0,0,0,0,0.23137252633602684,0.23137252633602684
bauerca01w,3,0,SAC,WNBA,25,2,233,43,14,27,41,1,2,5,25,0,57,17,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,43,14,27,1,2,5,25,0,0,0,0,0.18841200908102967,0.18841200908102967
beardal01w,5,0,WAS,WNBA,34,34,1025,446,28,115,143,91,69,34,80,0,380,159,149,107,56,21,0,3,3,102,50,2,13,15,9,6,8,10,8,41,18,13,13,4,1,0,1025,446,28,115,91,69,34,80,0,0,0,0,0.5991219453744201,0.5991219453744201
beardal01w,6,0,WAS,WNBA,30,30,1015,422,25,105,130,90,45,9,63,0,408,155,105,80,101,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,422,25,105,90,45,9,63,0,0,0,0,0.543842359173967,0.543842359173967
beardal01w,7,0,WAS,WNBA,32,32,994,614,23,126,149,98,59,25,90,0,469,232,149,113,102,37,4,2,2,64,30,2,8,10,2,6,2,4,6,36,10,10,9,5,1,0,994,614,23,126,98,59,25,90,0,0,0,0,0.7644869138381598,0.7644869138381598
beardal01w,8,0,WAS,WNBA,33,33,1169,622,25,114,139,99,64,24,94,0,539,224,150,127,146,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,622,25,114,99,64,24,94,0,0,0,0,0.6558597035426886,0.6558597035426886
beardal01w,9,0,WAS,WNBA,33,33,1092,532,4,114,118,117,55,19,106,0,474,187,146,107,144,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,532,4,114,117,55,19,106,0,0,0,0,0.5989010934166566,0.5989010934166566
beardal01w,10,0,WAS,WNBA,31,30,985,492,19,104,123,68,72,18,100,0,438,188,114,84,107,32,2,2,2,54,19,1,3,4,5,2,0,0,6,26,8,3,2,8,1,0,985,492,19,104,68,72,18,100,0,0,0,0,0.6035532933649412,0.6035532933649412
beckki01w,9,0,SEA,WNBA,17,0,93,17,2,10,12,6,4,2,4,0,9,4,6,5,6,4,0,2,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,93,17,2,10,6,4,2,4,0,0,0,0,0.31612899826569907,0.31612899826569907
bennije01w,6,0,IND,WNBA,10,0,52,9,3,3,6,4,1,1,4,0,8,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,9,3,3,4,1,1,4,0,0,0,0,0.26923071745563126,0.26923071745563126
berezva01w,9,0,SAS,WNBA,2,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
berthlu01w,3,0,CLE,WNBA,5,0,16,8,3,1,4,0,0,0,0,0,7,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,3,1,0,0,0,0,0,0,0,0,0.649999593750254,0.649999593750254
berthlu01w,4,0,CLE,WNBA,22,4,201,84,20,22,42,6,10,4,22,0,52,27,46,30,1,0,0,3,0,13,4,2,2,4,1,1,1,2,5,9,2,0,0,0,0,0,201,84,20,22,6,10,4,22,0,0,0,0,0.5104477357986201,0.5104477357986201
berthlu01w,5,0,HOU,WNBA,16,0,134,37,12,15,27,4,6,2,9,0,34,12,18,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,37,12,15,4,6,2,9,0,0,0,0,0.3947760899420828,0.3947760899420828
beviltu01w,1,0,POR,WNBA,32,32,796,153,19,76,95,89,41,6,66,0,112,40,72,56,60,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,153,19,76,89,41,6,66,0,0,0,0,0.32550250847358664,0.32550250847358664
beviltu01w,2,0,POR,WNBA,31,31,788,153,27,61,88,103,59,6,52,0,119,39,71,52,73,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,153,27,61,103,59,6,52,0,0,0,0,0.3885786752718443,0.3885786752718443
beviltu01w,3,0,POR,WNBA,27,19,421,84,7,26,33,44,22,3,27,0,61,25,29,19,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,84,7,26,44,22,3,27,0,0,0,0,0.3294536738847108,0.3294536738847108
beviltu01w,4,0,SEA,WNBA,31,0,252,58,9,17,26,32,14,1,20,0,51,17,21,16,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,58,9,17,32,14,1,20,0,0,0,0,0.382539667359537,0.382539667359537
beviltu01w,5,0,SEA,WNBA,34,0,358,79,6,20,26,29,38,2,26,0,60,24,29,20,26,11,0,8,0,111,22,3,13,16,11,8,1,9,12,17,8,4,3,7,3,0,358,79,6,20,29,38,2,26,0,0,0,0,0.36927373270185104,0.36927373270185104
beviltu01w,6,0,IND,WNBA,31,31,873,194,12,51,63,80,60,0,51,0,162,63,44,24,116,44,0,4,4,152,27,1,8,9,11,7,1,10,12,25,8,7,5,14,6,0,873,194,12,51,80,60,0,51,0,0,0,0,0.3513172926538684,0.3513172926538684
beviltu01w,7,0,IND,WNBA,34,34,999,223,10,67,77,79,71,1,54,0,185,76,53,38,106,33,0,2,2,62,9,0,6,6,2,1,0,0,7,10,2,6,4,3,1,0,999,223,10,67,79,71,1,54,0,0,0,0,0.34744744396949506,0.34744744396949506
beviltu01w,8,0,IND,WNBA,34,34,901,180,15,60,75,92,56,2,53,0,150,66,22,15,89,33,0,6,6,215,44,5,11,16,19,11,0,8,17,44,13,12,10,28,8,1,901,180,15,60,92,56,2,53,0,0,0,0,0.33906769878948173,0.33906769878948173
beviltu01w,9,0,IND,WNBA,30,30,876,175,12,56,68,65,59,4,35,0,158,64,28,17,89,30,0,3,3,94,20,4,3,7,7,3,0,1,8,24,7,1,1,18,5,0,876,175,12,56,65,59,4,35,0,0,0,0,0.33470319252621933,0.33470319252621933
beviltu01w,10,0,IND,WNBA,34,32,861,209,12,67,79,97,62,8,48,0,181,68,54,36,107,37,0,10,10,224,53,5,18,23,20,12,1,11,25,53,18,10,7,32,10,0,861,209,12,67,97,62,8,48,0,0,0,0,0.41405342143956536,0.41405342143956536
bibbyje01w,1,0,NYL,WNBA,17,0,69,19,3,2,5,11,3,0,12,0,18,3,13,11,6,2,0,3,0,8,4,0,0,0,2,0,0,2,0,2,2,0,0,0,0,0,69,19,3,2,11,3,0,12,0,0,0,0,0.34347821109011434,0.34347821109011434
bibrzag01w,5,0,SAS,WNBA,24,9,465,159,5,23,28,40,21,7,32,0,151,55,26,23,84,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,159,5,23,40,21,7,32,0,0,0,0,0.441720420608163,0.441720420608163
bibrzag01w,7,0,SAS,WNBA,32,22,751,361,10,56,66,48,26,12,47,0,311,130,53,46,157,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,361,10,56,48,26,12,47,0,0,0,0,0.5643142401556027,0.5643142401556027
birdsu01w,3,0,SEA,WNBA,32,32,1121,461,17,66,83,191,55,3,109,0,375,151,112,102,142,57,0,2,2,73,28,0,0,0,12,5,0,5,6,22,9,7,7,11,3,0,1121,461,17,66,191,55,3,109,0,0,0,0,0.5644067746261662,0.5644067746261662
birdsu01w,4,0,SEA,WNBA,34,34,1136,420,22,91,113,221,48,1,110,0,368,155,69,61,140,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,420,22,91,221,48,1,110,0,0,0,0,0.5481514036254278,0.5481514036254278
birdsu01w,5,0,SEA,WNBA,34,34,1136,439,22,84,106,184,51,5,87,0,326,151,85,73,146,64,0,8,8,233,68,5,21,26,42,12,0,16,13,61,23,21,16,20,6,0,1136,439,22,84,184,51,5,87,0,0,0,0,0.5568661922811073,0.5568661922811073
birdsu01w,6,0,SEA,WNBA,30,30,1020,364,21,51,72,176,29,6,87,0,294,130,69,59,103,45,0,3,3,103,27,1,4,5,13,3,0,4,6,33,9,8,7,15,2,0,1020,364,21,51,176,29,6,87,0,0,0,0,0.5078431322760477,0.5078431322760477
birdsu01w,7,0,SEA,WNBA,34,34,1065,389,24,78,102,162,61,5,88,0,333,137,68,59,153,56,1,3,3,106,38,3,5,8,10,1,2,7,3,36,13,8,5,21,7,0,1065,389,24,78,162,61,5,88,0,0,0,0,0.5344600888783091,0.5344600888783091
birdsu01w,8,0,SEA,WNBA,29,29,919,303,8,49,57,143,43,8,67,0,276,118,26,22,133,45,0,2,2,71,33,0,4,4,10,4,0,6,4,24,11,4,4,12,7,0,919,303,8,49,143,43,8,67,0,0,0,0,0.48998911327541766,0.48998911327541766
birdsu01w,9,0,SEA,WNBA,33,33,1111,465,14,70,84,169,39,3,88,0,390,172,85,74,137,47,0,3,3,111,59,0,7,7,9,4,0,6,3,50,23,8,8,17,5,0,1111,465,14,70,169,39,3,88,0,0,0,0,0.5569756925564744,0.5569756925564744
birdsu01w,10,0,SEA,WNBA,31,31,1101,397,12,66,78,179,47,3,81,0,377,154,41,35,150,54,0,3,3,109,34,1,10,11,12,4,0,7,5,33,11,8,7,12,5,0,1101,397,12,66,179,47,3,81,0,0,0,0,0.5206176156165522,0.5206176156165522
bjorkte01w,5,0,CHA,WNBA,4,0,13,2,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,1,0,0,0,0,0.07692301775152481,0.07692301775152481
blackch01w,10,0,CON,WNBA,33,8,428,97,41,66,107,6,13,27,25,0,92,35,43,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,97,41,66,6,13,27,25,0,0,0,0,0.3890186824995635,0.3890186824995635
blackde01w,1,0,MIA,WNBA,32,32,820,152,23,69,92,98,58,1,50,0,150,57,42,29,42,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,152,23,69,98,58,1,50,0,0,0,0,0.360731702917906,0.360731702917906
blackde01w,2,0,MIA,WNBA,32,32,946,180,43,83,126,123,82,2,51,0,187,70,48,37,20,3,0,3,3,95,14,7,9,16,11,5,1,4,7,18,7,0,0,3,0,0,946,180,43,83,123,82,2,51,0,0,0,0,0.41331923453150915,0.41331923453150915
blackde01w,3,0,MIA,WNBA,32,32,899,153,41,82,123,137,59,5,32,0,160,64,33,25,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,153,41,82,137,59,5,32,0,0,0,0,0.4174638440771541,0.4174638440771541
blackde01w,4,0,CON,WNBA,34,0,373,55,16,35,51,46,20,2,18,0,68,24,9,6,3,1,0,4,0,29,8,1,1,2,2,2,0,0,2,10,4,0,0,0,0,0,373,55,16,35,46,20,2,18,0,0,0,0,0.33967827507564946,0.33967827507564946
blackde01w,5,0,CON,WNBA,31,4,347,55,13,23,36,47,19,0,15,0,56,26,4,3,1,0,0,8,0,73,9,2,9,11,7,4,0,6,12,14,4,0,0,1,1,0,347,55,13,23,47,19,0,15,0,0,0,0,0.3515850042770892,0.3515850042770892
blodgci01w,1,0,SAC,WNBA,20,0,133,52,1,8,9,3,8,1,13,0,50,20,6,4,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,52,1,8,3,8,1,13,0,0,0,0,0.4067668867092566,0.4067668867092566
blodgci01w,2,0,SAC,WNBA,11,0,72,34,1,8,9,6,6,1,11,0,29,13,0,0,15,8,0,2,0,7,6,0,2,2,1,0,0,1,1,4,2,2,1,2,1,0,72,34,1,8,6,6,1,11,0,0,0,0,0.5430554801311833,0.5430554801311833
blueni01w,7,0,WAS,WNBA,24,0,181,54,7,13,20,36,18,0,18,0,54,14,31,25,12,1,0,1,0,3,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,181,54,7,13,36,18,0,18,0,0,0,0,0.5458563234333522,0.5458563234333522
blueni01w,8,0,WAS,WNBA,30,1,420,107,13,50,63,48,22,5,37,0,108,35,37,31,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,107,13,50,48,22,5,37,0,0,0,0,0.40261903803288007,0.40261903803288007
blueni01w,9,0,WAS,WNBA,26,22,537,99,15,26,41,73,19,2,42,0,102,33,25,19,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,99,15,26,73,19,2,42,0,0,0,0,0.315270012751024,0.315270012751024
blueni01w,10,0,WAS,WNBA,16,0,91,24,2,8,10,12,7,0,13,0,24,7,10,7,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,24,2,8,12,7,0,13,0,0,0,0,0.37142853061224934,0.37142853061224934
blueoc01w,4,0,HOU,WNBA,16,0,37,4,1,1,2,2,0,0,2,0,4,1,4,2,0,0,0,1,0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,37,4,1,1,2,0,0,2,0,0,0,0,0.1351350986121355,0.1351350986121355
blueoc01w,5,0,HOU,WNBA,13,3,155,44,12,9,21,5,1,0,7,0,42,16,13,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,44,12,9,5,1,0,7,0,0,0,0,0.3490322355463074,0.3490322355463074
bobbish01w,9,0,LAS,WNBA,26,17,552,106,16,48,64,90,25,1,63,0,127,35,22,16,71,20,0,6,6,127,27,3,6,9,18,5,0,8,19,40,10,4,1,19,6,0,552,106,16,48,90,25,1,63,0,0,0,0,0.334420283796734,0.334420283796734
bobbish01w,10,0,LAS,WNBA,33,3,353,71,11,22,33,46,15,1,28,0,85,26,13,11,37,8,0,3,0,11,0,0,1,1,0,0,0,1,3,4,0,0,0,2,0,0,353,71,11,22,46,15,1,28,0,0,0,0,0.3379603303693958,0.3379603303693958
boddiwh01w,10,0,SAC,WNBA,4,0,9,2,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,1,0,1,0,0,0,0,0.22222197530891633,0.22222197530891633
boltoru01w,1,0,SAC,WNBA,29,29,868,380,42,64,106,57,34,1,45,0,368,133,84,64,160,50,0,2,2,70,39,4,5,9,7,4,0,5,6,34,13,9,9,14,4,0,868,380,42,64,57,34,1,45,0,0,0,0,0.5479262609685914,0.5479262609685914
boltoru01w,2,0,SAC,WNBA,31,0,582,222,34,59,93,55,28,1,39,0,216,73,52,36,110,40,0,5,0,121,55,10,12,22,9,4,0,10,11,44,17,13,12,23,9,0,582,222,34,59,55,28,1,39,0,0,0,0,0.5300687194146269,0.5300687194146269
boltoru01w,3,0,SAC,WNBA,32,1,737,349,31,63,94,37,45,2,35,0,316,125,77,56,132,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,349,31,63,37,45,2,35,0,0,0,0,0.5951153243539304,0.5951153243539304
boltoru01w,4,0,SAC,WNBA,33,0,521,149,15,42,57,35,33,2,21,0,175,55,26,20,98,19,0,6,0,91,15,2,8,10,6,2,0,5,10,28,6,0,0,12,3,0,521,149,15,42,35,33,2,21,0,0,0,0,0.4243761914707065,0.4243761914707065
boltoru01w,5,0,SAC,WNBA,34,4,469,160,17,32,49,31,23,0,15,0,154,57,19,14,79,32,0,6,0,53,9,1,3,4,3,4,0,3,3,18,3,4,3,9,0,0,469,160,17,32,31,23,0,15,0,0,0,0,0.4701492437068392,0.4701492437068392
bondla01w,7,0,CHA,WNBA,34,5,614,193,7,42,49,73,35,8,80,0,158,63,77,57,46,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,193,7,42,73,35,8,80,0,0,0,0,0.4014657915070718,0.4014657915070718
bondla01w,9,0,IND,WNBA,32,1,325,74,7,24,31,27,15,4,33,0,90,26,16,13,42,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,74,7,24,27,15,4,33,0,0,0,0,0.30492306754082876,0.30492306754082876
bonfisu01w,3,0,PHO,WNBA,22,6,306,105,16,21,37,23,12,0,18,0,89,43,25,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,105,16,21,23,12,0,18,0,0,0,0,0.4558823380430609,0.4558823380430609
bonnede01w,10,0,PHO,WNBA,34,0,724,381,70,126,196,13,23,25,34,0,278,127,154,125,13,2,0,11,0,186,97,17,30,47,3,5,6,7,13,69,34,35,29,1,0,0,724,381,70,126,13,23,25,34,0,0,0,0,0.6834254049250634,0.6834254049250634
bowenli01w,8,0,NYL,WNBA,6,1,37,9,0,2,2,1,0,0,4,0,10,3,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,0,2,1,0,0,4,0,0,0,0,0.17837833016801885,0.17837833016801885
boydca01w,2,0,DET,WNBA,21,0,230,75,10,16,26,14,11,2,16,0,67,23,20,18,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,75,10,16,14,11,2,16,0,0,0,0,0.42521737281663596,0.42521737281663596
braxtka01w,6,0,DET,WNBA,33,2,455,227,42,58,100,14,18,13,52,0,210,97,60,33,1,0,0,2,0,36,15,4,3,7,2,0,0,3,5,18,5,6,5,0,0,0,455,227,42,58,14,18,13,52,0,0,0,0,0.5863736134862941,0.5863736134862941
braxtka01w,7,0,DET,WNBA,34,1,359,146,42,75,117,26,11,11,53,0,143,58,48,30,2,0,1,10,0,123,50,8,20,28,6,8,4,18,27,52,22,11,6,0,0,0,359,146,42,75,26,11,11,53,0,0,0,0,0.5373258903251842,0.5373258903251842
braxtka01w,8,0,DET,WNBA,31,20,545,207,54,112,166,16,14,16,62,0,188,84,58,39,0,0,2,11,0,170,77,21,39,60,5,3,8,20,29,64,30,24,17,1,0,0,545,207,54,112,16,14,16,62,0,0,0,0,0.4814678810739839,0.4814678810739839
braxtka01w,9,0,DET,WNBA,33,10,590,295,48,120,168,27,14,24,54,0,258,107,109,81,2,0,1,9,9,180,77,20,28,48,9,4,5,17,22,64,32,20,13,0,0,0,590,295,48,120,27,14,24,54,0,0,0,0,0.6366101587015228,0.6366101587015228
braxtka01w,10,0,DET,WNBA,28,2,504,252,66,101,167,41,19,18,51,0,201,106,62,40,0,0,0,5,0,96,48,12,22,34,7,4,7,12,10,37,20,14,8,0,0,0,504,252,66,101,41,19,18,51,0,0,0,0,0.7053571288619618,0.7053571288619618
brazian01w,1,0,CHA,WNBA,22,3,203,51,16,18,34,5,5,0,17,0,49,19,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,51,16,18,5,5,0,17,0,0,0,0,0.29852215278216,0.29852215278216
brazian01w,2,0,IND,WNBA,23,0,341,127,21,56,77,7,9,13,20,0,115,50,35,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,127,21,56,7,9,13,20,0,0,0,0,0.4912023316362953,0.4912023316362953
bristre01w,2,0,CHA,WNBA,1,0,5,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,1,0,0,0,0,0.07999984000031998,0.07999984000031998
brogami01w,1,0,PHO,WNBA,28,23,725,211,40,71,111,49,30,6,36,0,137,70,79,63,25,8,0,2,2,52,22,0,9,9,1,1,1,3,5,13,5,14,11,4,1,0,725,211,40,71,49,30,6,36,0,0,0,0,0.42662068377074924,0.42662068377074924
brondsa01w,2,0,MIA,WNBA,29,29,850,367,10,40,50,63,28,4,36,0,344,142,70,57,66,26,0,3,3,107,34,1,9,10,7,2,0,3,5,36,13,6,5,10,3,0,850,367,10,40,63,28,4,36,0,0,0,0,0.5235294056055364,0.5235294056055364
brondsa01w,3,0,MIA,WNBA,30,23,763,263,7,34,41,46,26,4,40,0,266,97,67,55,44,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,263,7,34,46,26,4,40,0,0,0,0,0.41166447691134367,0.41166447691134367
brondsa01w,4,0,SEA,WNBA,34,34,975,280,19,37,56,69,31,2,37,0,282,117,31,25,48,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975,280,19,37,69,31,2,37,0,0,0,0,0.3788717909859304,0.3788717909859304
brownco01w,4,0,IND,WNBA,30,2,522,186,11,30,41,31,21,4,36,0,164,61,33,28,100,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,186,11,30,31,21,4,36,0,0,0,0,0.42662834431746466,0.42662834431746466
brownco01w,5,0,IND,WNBA,26,0,398,104,10,24,34,41,7,1,31,0,108,37,16,10,56,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,104,10,24,41,7,1,31,0,0,0,0,0.3422110466781144,0.3422110466781144
brownco01w,6,0,IND,WNBA,6,0,23,6,0,2,2,3,1,0,3,0,5,2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,2,3,1,0,3,0,0,0,0,0.3304346389414613,0.3304346389414613
brownco01w,7,0,CHI,WNBA,15,2,252,48,4,18,22,26,10,0,18,0,59,16,8,4,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,48,4,18,26,10,0,18,0,0,0,0,0.2944444327601415,0.2944444327601415
browned01w,1,0,DET,WNBA,32,7,619,188,36,52,88,72,24,5,68,0,168,60,80,67,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,188,36,52,72,24,5,68,0,0,0,0,0.42294021933860704,0.42294021933860704
browned01w,2,0,DET,WNBA,32,14,800,237,31,70,101,87,33,7,68,0,232,85,60,47,53,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,237,31,70,87,33,7,68,0,0,0,0,0.4233749947078126,0.4233749947078126
browned01w,3,0,DET,WNBA,28,7,549,115,29,53,82,58,25,7,60,0,131,43,32,23,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,115,29,53,58,25,7,60,0,0,0,0,0.330054638796819,0.330054638796819
browned01w,4,0,PHO,WNBA,34,6,524,118,29,42,71,62,30,7,47,0,152,41,44,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,118,29,42,62,30,7,47,0,0,0,0,0.38721373306844026,0.38721373306844026
browned01w,7,0,HOU,WNBA,4,0,28,4,1,3,4,1,1,0,2,0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,1,3,1,1,0,2,0,0,0,0,0.19999992857145407,0.19999992857145407
brownki01w,3,0,WAS,WNBA,18,0,108,28,4,8,12,6,5,0,5,0,35,12,3,3,11,1,0,2,0,15,6,0,1,1,1,2,0,0,3,6,3,0,0,2,0,0,108,28,4,8,6,5,0,5,0,0,0,0,0.36296292935528435,0.36296292935528435
brownki01w,4,0,WAS,WNBA,27,0,269,60,6,26,32,28,13,1,22,0,72,24,3,2,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,60,6,26,28,13,1,22,0,0,0,0,0.34200742223020736,0.34200742223020736
brownki01w,5,0,WAS,WNBA,26,0,371,104,9,41,50,42,13,2,33,0,88,35,24,21,28,13,0,2,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,371,104,9,41,42,13,2,33,0,0,0,0,0.3951482373275408,0.3951482373275408
brownki01w,6,2,HOU,WNBA,4,0,18,0,0,1,1,2,1,0,2,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,18,0,0,1,2,1,0,2,0,0,0,0,0.07222218209878771,0.07222218209878771
brownki01w,6,1,WAS,WNBA,2,0,14,2,0,0,0,0,2,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,2,0,2,0,0,0,0,0.1428570408163994,0.1428570408163994
brownki01w,7,0,NYL,WNBA,16,0,58,20,2,6,8,9,2,0,3,0,20,6,8,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20,2,6,9,2,0,3,0,0,0,0,0.5379309417360445,0.5379309417360445
brownki01w,8,2,LAS,WNBA,27,0,327,131,8,31,39,48,12,3,25,0,99,39,40,35,40,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,131,8,31,48,12,3,25,0,0,0,0,0.5623853039025901,0.5623853039025901
brownki01w,8,1,MIN,WNBA,3,0,29,11,2,3,5,2,1,1,2,0,9,2,8,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,11,2,3,2,1,1,2,0,0,0,0,0.5275860249703362,0.5275860249703362
brownki01w,9,0,LAS,WNBA,32,17,530,158,8,51,59,66,19,0,39,0,146,52,34,31,67,23,0,4,3,32,14,1,0,1,2,0,0,1,1,14,6,1,1,3,1,0,530,158,8,51,66,19,0,39,0,0,0,0,0.4243396146351016,0.4243396146351016
brownki01w,10,0,CON,WNBA,34,0,393,130,9,46,55,38,13,3,29,0,123,47,22,18,54,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,130,9,46,38,13,3,29,0,0,0,0,0.4455470624542733,0.4455470624542733
brownru01w,1,0,CLE,WNBA,30,22,679,253,54,70,124,44,38,13,59,0,187,93,78,66,2,1,0,6,6,167,63,19,15,34,10,17,2,17,17,45,21,24,21,1,0,0,679,253,54,70,44,38,13,59,0,0,0,0,0.5122238510718137,0.5122238510718137
brownru01w,2,0,CLE,WNBA,30,24,760,249,49,83,132,37,44,10,37,0,195,101,63,46,1,1,1,3,1,62,25,2,6,8,5,4,2,3,9,15,10,6,5,0,0,0,760,249,49,83,37,44,10,37,0,0,0,0,0.47657894109764554,0.47657894109764554
