playerID,year,stint,tmID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,num_awards
batteja01w,6,0,MIN,26.65,15.15,595.55,202.63,28.15,62.64,90.79,45.87,22.75,11.35,41.56,56.01,175.03,74.17,56.05,41.7,35.87,12.58,0.49,2.27,1.3,51.9,17.12,2.49,5.36,7.85,3.75,2.1,1.04,3.58,4.45,15.18,6.27,4.4,3.37,3.32,1.21,0.01,0.04
batteja01w,7,0,DET,8.0,0.0,46.0,0.0,0.0,5.0,5.0,3.0,0.0,1.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battlas01w,6,0,SEA,26.65,15.15,595.55,202.63,28.15,62.64,90.79,45.87,22.75,11.35,41.56,56.01,175.03,74.17,56.05,41.7,35.87,12.58,0.49,2.27,1.3,51.9,17.12,2.49,5.36,7.85,3.75,2.1,1.04,3.58,4.45,15.18,6.27,4.4,3.37,3.32,1.21,0.01,0.04
battlas01w,7,0,NYL,2.0,0.0,8.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battlas01w,8,0,NYL,33.0,2.0,455.0,143.0,13.0,49.0,62.0,29.0,31.0,3.0,38.0,32.0,141.0,54.0,25.0,20.0,46.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battlas01w,9,0,NYL,34.0,5.0,757.0,252.0,32.0,94.0,126.0,56.0,35.0,2.0,48.0,50.0,244.0,89.0,58.0,45.0,93.0,29.0,0.0,3.0,0.0,63.0,11.0,0.0,7.0,7.0,4.0,1.0,0.0,1.0,8.0,14.0,5.0,2.0,1.0,2.0,0.0,0.0,0.0
battlas01w,10,0,NYL,34.0,0.0,336.0,121.0,18.0,35.0,53.0,24.0,15.0,1.0,28.0,26.0,98.0,37.0,50.0,36.0,30.0,11.0,0.0,6.0,0.0,93.0,19.0,2.0,11.0,13.0,9.0,5.0,1.0,3.0,5.0,22.0,8.0,0.0,0.0,9.0,3.0,0.0,0.0
bauerca01w,2,0,WAS,29.0,18.0,398.0,76.0,20.0,36.0,56.0,14.0,8.0,3.0,28.0,72.0,72.0,29.0,21.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bauerca01w,3,0,SAC,15.0,0.0,102.0,15.0,8.0,10.0,18.0,3.0,2.0,1.0,6.0,12.0,17.0,5.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beardal01w,5,0,WAS,28.7,17.01,651.85,232.97,33.24,71.39,104.63,51.13,24.66,12.93,46.39,61.6,201.87,85.06,63.94,47.89,44.05,14.97,0.58,2.22,1.39,53.69,18.96,2.43,6.16,8.59,4.55,1.83,1.16,3.5,5.1,16.68,6.86,5.2,4.12,3.5,1.13,0.02,0.06
beardal01w,6,0,WAS,34.0,34.0,1025.0,446.0,28.0,115.0,143.0,91.0,69.0,34.0,80.0,98.0,380.0,159.0,149.0,107.0,56.0,21.0,0.0,3.0,3.0,102.0,50.0,2.0,13.0,15.0,9.0,6.0,8.0,10.0,8.0,41.0,18.0,13.0,13.0,4.0,1.0,0.0,0.0
beardal01w,7,0,WAS,30.0,30.0,1015.0,422.0,25.0,105.0,130.0,90.0,45.0,9.0,63.0,87.0,408.0,155.0,105.0,80.0,101.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beardal01w,8,0,WAS,32.0,32.0,994.0,614.0,23.0,126.0,149.0,98.0,59.0,25.0,90.0,92.0,469.0,232.0,149.0,113.0,102.0,37.0,4.0,2.0,2.0,64.0,30.0,2.0,8.0,10.0,2.0,6.0,2.0,4.0,6.0,36.0,10.0,10.0,9.0,5.0,1.0,0.0,0.0
beardal01w,9,0,WAS,33.0,33.0,1169.0,622.0,25.0,114.0,139.0,99.0,64.0,24.0,94.0,105.0,539.0,224.0,150.0,127.0,146.0,47.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beardal01w,10,0,WAS,33.0,33.0,1092.0,532.0,4.0,114.0,118.0,117.0,55.0,19.0,106.0,111.0,474.0,187.0,146.0,107.0,144.0,51.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beckki01w,9,0,SEA,26.3,13.75,549.16,209.96,28.39,66.05,94.44,44.4,21.72,10.61,42.77,53.46,179.59,76.48,55.67,42.66,40.99,14.34,0.44,2.46,1.36,56.15,22.09,2.92,7.19,10.11,4.72,1.89,1.15,3.64,5.21,19.28,8.05,5.13,3.95,5.4,2.05,0.05,0.07
bennije01w,6,0,IND,26.65,15.15,595.55,202.63,28.15,62.64,90.79,45.87,22.75,11.35,41.56,56.01,175.03,74.17,56.05,41.7,35.87,12.58,0.49,2.27,1.3,51.9,17.12,2.49,5.36,7.85,3.75,2.1,1.04,3.58,4.45,15.18,6.27,4.4,3.37,3.32,1.21,0.01,0.04
berezva01w,9,0,SAS,26.3,13.75,549.16,209.96,28.39,66.05,94.44,44.4,21.72,10.61,42.77,53.46,179.59,76.48,55.67,42.66,40.99,14.34,0.44,2.46,1.36,56.15,22.09,2.92,7.19,10.11,4.72,1.89,1.15,3.64,5.21,19.28,8.05,5.13,3.95,5.4,2.05,0.05,0.07
berthlu01w,3,0,CLE,25.23,13.75,548.8,181.49,26.81,57.19,84.0,40.49,21.88,9.7,39.26,50.48,160.77,66.49,49.2,36.53,35.69,11.98,0.41,1.74,1.06,41.03,13.2,1.91,4.14,6.05,3.08,1.38,0.95,2.43,3.52,11.93,4.9,3.33,2.48,2.82,0.93,0.02,0.05
berthlu01w,4,0,CLE,5.0,0.0,16.0,8.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,7.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berthlu01w,5,0,HOU,22.0,4.0,201.0,84.0,20.0,22.0,42.0,6.0,10.0,4.0,22.0,38.0,52.0,27.0,46.0,30.0,1.0,0.0,0.0,3.0,0.0,13.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,5.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
beviltu01w,2,0,POR,32.0,32.0,796.0,153.0,19.0,76.0,95.0,89.0,41.0,6.0,66.0,93.0,112.0,40.0,72.0,56.0,60.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beviltu01w,3,0,POR,31.0,31.0,788.0,153.0,27.0,61.0,88.0,103.0,59.0,6.0,52.0,102.0,119.0,39.0,71.0,52.0,73.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beviltu01w,4,0,SEA,27.0,19.0,421.0,84.0,7.0,26.0,33.0,44.0,22.0,3.0,27.0,49.0,61.0,25.0,29.0,19.0,36.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beviltu01w,5,0,SEA,31.0,0.0,252.0,58.0,9.0,17.0,26.0,32.0,14.0,1.0,20.0,30.0,51.0,17.0,21.0,16.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beviltu01w,6,0,IND,34.0,0.0,358.0,79.0,6.0,20.0,26.0,29.0,38.0,2.0,26.0,48.0,60.0,24.0,29.0,20.0,26.0,11.0,0.0,8.0,0.0,111.0,22.0,3.0,13.0,16.0,11.0,8.0,1.0,9.0,12.0,17.0,8.0,4.0,3.0,7.0,3.0,0.0,0.0
beviltu01w,7,0,IND,31.0,31.0,873.0,194.0,12.0,51.0,63.0,80.0,60.0,0.0,51.0,69.0,162.0,63.0,44.0,24.0,116.0,44.0,0.0,4.0,4.0,152.0,27.0,1.0,8.0,9.0,11.0,7.0,1.0,10.0,12.0,25.0,8.0,7.0,5.0,14.0,6.0,0.0,0.0
beviltu01w,8,0,IND,34.0,34.0,999.0,223.0,10.0,67.0,77.0,79.0,71.0,1.0,54.0,72.0,185.0,76.0,53.0,38.0,106.0,33.0,0.0,2.0,2.0,62.0,9.0,0.0,6.0,6.0,2.0,1.0,0.0,0.0,7.0,10.0,2.0,6.0,4.0,3.0,1.0,0.0,0.0
beviltu01w,9,0,IND,34.0,34.0,901.0,180.0,15.0,60.0,75.0,92.0,56.0,2.0,53.0,88.0,150.0,66.0,22.0,15.0,89.0,33.0,0.0,6.0,6.0,215.0,44.0,5.0,11.0,16.0,19.0,11.0,0.0,8.0,17.0,44.0,13.0,12.0,10.0,28.0,8.0,1.0,1.0
beviltu01w,10,0,IND,30.0,30.0,876.0,175.0,12.0,56.0,68.0,65.0,59.0,4.0,35.0,73.0,158.0,64.0,28.0,17.0,89.0,30.0,0.0,3.0,3.0,94.0,20.0,4.0,3.0,7.0,7.0,3.0,0.0,1.0,8.0,24.0,7.0,1.0,1.0,18.0,5.0,0.0,0.0
bibrzag01w,5,0,SAS,28.7,17.01,651.85,232.97,33.24,71.39,104.63,51.13,24.66,12.93,46.39,61.6,201.87,85.06,63.94,47.89,44.05,14.97,0.58,2.22,1.39,53.69,18.96,2.43,6.16,8.59,4.55,1.83,1.16,3.5,5.1,16.68,6.86,5.2,4.12,3.5,1.13,0.02,0.06
bibrzag01w,7,0,SAS,24.0,9.0,465.0,159.0,5.0,23.0,28.0,40.0,21.0,7.0,32.0,38.0,151.0,55.0,26.0,23.0,84.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
birdsu01w,3,0,SEA,25.23,13.75,548.8,181.49,26.81,57.19,84.0,40.49,21.88,9.7,39.26,50.48,160.77,66.49,49.2,36.53,35.69,11.98,0.41,1.74,1.06,41.03,13.2,1.91,4.14,6.05,3.08,1.38,0.95,2.43,3.52,11.93,4.9,3.33,2.48,2.82,0.93,0.02,0.05
birdsu01w,4,0,SEA,32.0,32.0,1121.0,461.0,17.0,66.0,83.0,191.0,55.0,3.0,109.0,48.0,375.0,151.0,112.0,102.0,142.0,57.0,0.0,2.0,2.0,73.0,28.0,0.0,0.0,0.0,12.0,5.0,0.0,5.0,6.0,22.0,9.0,7.0,7.0,11.0,3.0,0.0,0.0
birdsu01w,5,0,SEA,34.0,34.0,1136.0,420.0,22.0,91.0,113.0,221.0,48.0,1.0,110.0,47.0,368.0,155.0,69.0,61.0,140.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
birdsu01w,6,0,SEA,34.0,34.0,1136.0,439.0,22.0,84.0,106.0,184.0,51.0,5.0,87.0,48.0,326.0,151.0,85.0,73.0,146.0,64.0,0.0,8.0,8.0,233.0,68.0,5.0,21.0,26.0,42.0,12.0,0.0,16.0,13.0,61.0,23.0,21.0,16.0,20.0,6.0,0.0,0.0
birdsu01w,7,0,SEA,30.0,30.0,1020.0,364.0,21.0,51.0,72.0,176.0,29.0,6.0,87.0,46.0,294.0,130.0,69.0,59.0,103.0,45.0,0.0,3.0,3.0,103.0,27.0,1.0,4.0,5.0,13.0,3.0,0.0,4.0,6.0,33.0,9.0,8.0,7.0,15.0,2.0,0.0,0.0
birdsu01w,8,0,SEA,34.0,34.0,1065.0,389.0,24.0,78.0,102.0,162.0,61.0,5.0,88.0,60.0,333.0,137.0,68.0,59.0,153.0,56.0,1.0,3.0,3.0,106.0,38.0,3.0,5.0,8.0,10.0,1.0,2.0,7.0,3.0,36.0,13.0,8.0,5.0,21.0,7.0,0.0,1.0
birdsu01w,9,0,SEA,29.0,29.0,919.0,303.0,8.0,49.0,57.0,143.0,43.0,8.0,67.0,46.0,276.0,118.0,26.0,22.0,133.0,45.0,0.0,2.0,2.0,71.0,33.0,0.0,4.0,4.0,10.0,4.0,0.0,6.0,4.0,24.0,11.0,4.0,4.0,12.0,7.0,0.0,0.0
birdsu01w,10,0,SEA,33.0,33.0,1111.0,465.0,14.0,70.0,84.0,169.0,39.0,3.0,88.0,61.0,390.0,172.0,85.0,74.0,137.0,47.0,0.0,3.0,3.0,111.0,59.0,0.0,7.0,7.0,9.0,4.0,0.0,6.0,3.0,50.0,23.0,8.0,8.0,17.0,5.0,0.0,0.0
bjorkte01w,5,0,CHA,28.7,17.01,651.85,232.97,33.24,71.39,104.63,51.13,24.66,12.93,46.39,61.6,201.87,85.06,63.94,47.89,44.05,14.97,0.58,2.22,1.39,53.69,18.96,2.43,6.16,8.59,4.55,1.83,1.16,3.5,5.1,16.68,6.86,5.2,4.12,3.5,1.13,0.02,0.06
blackch01w,10,0,CON,28.09,16.51,621.77,243.43,31.76,73.59,105.35,52.2,25.52,12.22,47.11,63.24,204.69,87.19,69.31,52.68,47.79,16.38,0.56,2.5,1.31,55.1,20.23,2.49,6.44,8.93,4.32,1.95,1.01,4.04,5.19,17.52,7.26,5.39,4.28,4.31,1.42,0.02,0.05
blackde01w,2,0,MIA,32.0,32.0,820.0,152.0,23.0,69.0,92.0,98.0,58.0,1.0,50.0,86.0,150.0,57.0,42.0,29.0,42.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blackde01w,3,0,MIA,32.0,32.0,946.0,180.0,43.0,83.0,126.0,123.0,82.0,2.0,51.0,69.0,187.0,70.0,48.0,37.0,20.0,3.0,0.0,3.0,3.0,95.0,14.0,7.0,9.0,16.0,11.0,5.0,1.0,4.0,7.0,18.0,7.0,0.0,0.0,3.0,0.0,0.0,1.0
blackde01w,4,0,CON,32.0,32.0,899.0,153.0,41.0,82.0,123.0,137.0,59.0,5.0,32.0,75.0,160.0,64.0,33.0,25.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blackde01w,5,0,CON,34.0,0.0,373.0,55.0,16.0,35.0,51.0,46.0,20.0,2.0,18.0,33.0,68.0,24.0,9.0,6.0,3.0,1.0,0.0,4.0,0.0,29.0,8.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
blodgci01w,2,0,SAC,20.0,0.0,133.0,52.0,1.0,8.0,9.0,3.0,8.0,1.0,13.0,9.0,50.0,20.0,6.0,4.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blueni01w,7,0,WAS,25.54,14.06,551.91,185.83,24.96,56.79,81.75,42.45,20.43,9.74,39.28,53.91,160.15,67.6,52.41,38.9,34.99,11.74,0.55,2.0,1.09,44.98,14.88,1.82,4.73,6.55,3.21,1.47,0.67,2.84,4.28,12.66,5.27,4.5,3.36,2.66,0.98,0.04,0.04
blueni01w,8,0,WAS,24.0,0.0,181.0,54.0,7.0,13.0,20.0,36.0,18.0,0.0,18.0,36.0,54.0,14.0,31.0,25.0,12.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
blueni01w,9,0,WAS,30.0,1.0,420.0,107.0,13.0,50.0,63.0,48.0,22.0,5.0,37.0,55.0,108.0,35.0,37.0,31.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blueni01w,10,0,WAS,26.0,22.0,537.0,99.0,15.0,26.0,41.0,73.0,19.0,2.0,42.0,59.0,102.0,33.0,25.0,19.0,32.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blueoc01w,4,0,HOU,26.12,15.6,604.13,208.08,28.55,61.69,90.24,47.04,23.71,11.16,42.62,55.83,178.36,75.29,57.52,43.31,41.07,14.19,0.53,1.78,1.11,44.72,16.41,2.01,4.64,6.66,3.96,1.6,0.72,2.72,3.83,13.91,6.03,4.09,3.11,3.47,1.23,0.02,0.05
blueoc01w,5,0,HOU,16.0,0.0,37.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,4.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bobbish01w,9,0,LAS,26.3,13.75,549.16,209.96,28.39,66.05,94.44,44.4,21.72,10.61,42.77,53.46,179.59,76.48,55.67,42.66,40.99,14.34,0.44,2.46,1.36,56.15,22.09,2.92,7.19,10.11,4.72,1.89,1.15,3.64,5.21,19.28,8.05,5.13,3.95,5.4,2.05,0.05,0.07
bobbish01w,10,0,LAS,26.0,17.0,552.0,106.0,16.0,48.0,64.0,90.0,25.0,1.0,63.0,40.0,127.0,35.0,22.0,16.0,71.0,20.0,0.0,6.0,6.0,127.0,27.0,3.0,6.0,9.0,18.0,5.0,0.0,8.0,19.0,40.0,10.0,4.0,1.0,19.0,6.0,0.0,0.0
boddiwh01w,10,0,SAC,28.09,16.51,621.77,243.43,31.76,73.59,105.35,52.2,25.52,12.22,47.11,63.24,204.69,87.19,69.31,52.68,47.79,16.38,0.56,2.5,1.31,55.1,20.23,2.49,6.44,8.93,4.32,1.95,1.01,4.04,5.19,17.52,7.26,5.39,4.28,4.31,1.42,0.02,0.05
boltoru01w,2,0,SAC,29.0,29.0,868.0,380.0,42.0,64.0,106.0,57.0,34.0,1.0,45.0,60.0,368.0,133.0,84.0,64.0,160.0,50.0,0.0,2.0,2.0,70.0,39.0,4.0,5.0,9.0,7.0,4.0,0.0,5.0,6.0,34.0,13.0,9.0,9.0,14.0,4.0,0.0,0.0
boltoru01w,3,0,SAC,31.0,0.0,582.0,222.0,34.0,59.0,93.0,55.0,28.0,1.0,39.0,55.0,216.0,73.0,52.0,36.0,110.0,40.0,0.0,5.0,0.0,121.0,55.0,10.0,12.0,22.0,9.0,4.0,0.0,10.0,11.0,44.0,17.0,13.0,12.0,23.0,9.0,0.0,0.0
boltoru01w,4,0,SAC,32.0,1.0,737.0,349.0,31.0,63.0,94.0,37.0,45.0,2.0,35.0,74.0,316.0,125.0,77.0,56.0,132.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boltoru01w,5,0,SAC,33.0,0.0,521.0,149.0,15.0,42.0,57.0,35.0,33.0,2.0,21.0,52.0,175.0,55.0,26.0,20.0,98.0,19.0,0.0,6.0,0.0,91.0,15.0,2.0,8.0,10.0,6.0,2.0,0.0,5.0,10.0,28.0,6.0,0.0,0.0,12.0,3.0,0.0,0.0
bondla01w,7,0,CHA,25.54,14.06,551.91,185.83,24.96,56.79,81.75,42.45,20.43,9.74,39.28,53.91,160.15,67.6,52.41,38.9,34.99,11.74,0.55,2.0,1.09,44.98,14.88,1.82,4.73,6.55,3.21,1.47,0.67,2.84,4.28,12.66,5.27,4.5,3.36,2.66,0.98,0.04,0.04
bondla01w,9,0,IND,34.0,5.0,614.0,193.0,7.0,42.0,49.0,73.0,35.0,8.0,80.0,83.0,158.0,63.0,77.0,57.0,46.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bonfisu01w,3,0,PHO,25.23,13.75,548.8,181.49,26.81,57.19,84.0,40.49,21.88,9.7,39.26,50.48,160.77,66.49,49.2,36.53,35.69,11.98,0.41,1.74,1.06,41.03,13.2,1.91,4.14,6.05,3.08,1.38,0.95,2.43,3.52,11.93,4.9,3.33,2.48,2.82,0.93,0.02,0.05
bonnede01w,10,0,PHO,28.09,16.51,621.77,243.43,31.76,73.59,105.35,52.2,25.52,12.22,47.11,63.24,204.69,87.19,69.31,52.68,47.79,16.38,0.56,2.5,1.31,55.1,20.23,2.49,6.44,8.93,4.32,1.95,1.01,4.04,5.19,17.52,7.26,5.39,4.28,4.31,1.42,0.02,0.05
bowenli01w,8,0,NYL,27.63,15.03,590.39,224.03,29.59,68.73,98.32,47.71,23.73,9.81,43.11,57.02,190.87,81.15,62.0,47.06,43.3,14.66,0.41,2.11,1.27,47.78,17.62,2.66,5.57,8.24,3.76,1.55,0.91,3.1,4.73,15.76,6.45,4.92,3.58,3.32,1.13,0.03,0.1
boydca01w,2,0,DET,27.47,15.65,612.86,211.84,30.0,62.37,92.37,47.2,24.88,10.88,46.06,62.03,178.46,77.47,60.54,44.63,37.18,12.27,0.68,1.69,0.94,39.12,12.03,2.0,4.03,6.03,2.86,1.51,0.62,2.58,3.48,10.52,4.54,2.79,2.14,2.45,0.81,0.03,0.02
braxtka01w,6,0,DET,26.65,15.15,595.55,202.63,28.15,62.64,90.79,45.87,22.75,11.35,41.56,56.01,175.03,74.17,56.05,41.7,35.87,12.58,0.49,2.27,1.3,51.9,17.12,2.49,5.36,7.85,3.75,2.1,1.04,3.58,4.45,15.18,6.27,4.4,3.37,3.32,1.21,0.01,0.04
braxtka01w,7,0,DET,33.0,2.0,455.0,227.0,42.0,58.0,100.0,14.0,18.0,13.0,52.0,78.0,210.0,97.0,60.0,33.0,1.0,0.0,0.0,2.0,0.0,36.0,15.0,4.0,3.0,7.0,2.0,0.0,0.0,3.0,5.0,18.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0
braxtka01w,8,0,DET,34.0,1.0,359.0,146.0,42.0,75.0,117.0,26.0,11.0,11.0,53.0,83.0,143.0,58.0,48.0,30.0,2.0,0.0,1.0,10.0,0.0,123.0,50.0,8.0,20.0,28.0,6.0,8.0,4.0,18.0,27.0,52.0,22.0,11.0,6.0,0.0,0.0,0.0,0.0
braxtka01w,9,0,DET,31.0,20.0,545.0,207.0,54.0,112.0,166.0,16.0,14.0,16.0,62.0,91.0,188.0,84.0,58.0,39.0,0.0,0.0,2.0,11.0,0.0,170.0,77.0,21.0,39.0,60.0,5.0,3.0,8.0,20.0,29.0,64.0,30.0,24.0,17.0,1.0,0.0,0.0,0.0
braxtka01w,10,0,DET,33.0,10.0,590.0,295.0,48.0,120.0,168.0,27.0,14.0,24.0,54.0,84.0,258.0,107.0,109.0,81.0,2.0,0.0,1.0,9.0,9.0,180.0,77.0,20.0,28.0,48.0,9.0,4.0,5.0,17.0,22.0,64.0,32.0,20.0,13.0,0.0,0.0,0.0,0.0
brazian01w,2,0,IND,22.0,3.0,203.0,51.0,16.0,18.0,34.0,5.0,5.0,0.0,17.0,24.0,49.0,19.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bristre01w,2,0,CHA,27.47,15.65,612.86,211.84,30.0,62.37,92.37,47.2,24.88,10.88,46.06,62.03,178.46,77.47,60.54,44.63,37.18,12.27,0.68,1.69,0.94,39.12,12.03,2.0,4.03,6.03,2.86,1.51,0.62,2.58,3.48,10.52,4.54,2.79,2.14,2.45,0.81,0.03,0.02
brondsa01w,2,0,MIA,27.47,15.65,612.86,211.84,30.0,62.37,92.37,47.2,24.88,10.88,46.06,62.03,178.46,77.47,60.54,44.63,37.18,12.27,0.68,1.69,0.94,39.12,12.03,2.0,4.03,6.03,2.86,1.51,0.62,2.58,3.48,10.52,4.54,2.79,2.14,2.45,0.81,0.03,0.02
brondsa01w,3,0,MIA,29.0,29.0,850.0,367.0,10.0,40.0,50.0,63.0,28.0,4.0,36.0,61.0,344.0,142.0,70.0,57.0,66.0,26.0,0.0,3.0,3.0,107.0,34.0,1.0,9.0,10.0,7.0,2.0,0.0,3.0,5.0,36.0,13.0,6.0,5.0,10.0,3.0,0.0,0.0
brondsa01w,4,0,SEA,30.0,23.0,763.0,263.0,7.0,34.0,41.0,46.0,26.0,4.0,40.0,40.0,266.0,97.0,67.0,55.0,44.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brownco01w,4,0,IND,26.12,15.6,604.13,208.08,28.55,61.69,90.24,47.04,23.71,11.16,42.62,55.83,178.36,75.29,57.52,43.31,41.07,14.19,0.53,1.78,1.11,44.72,16.41,2.01,4.64,6.66,3.96,1.6,0.72,2.72,3.83,13.91,6.03,4.09,3.11,3.47,1.23,0.02,0.05
brownco01w,5,0,IND,30.0,2.0,522.0,186.0,11.0,30.0,41.0,31.0,21.0,4.0,36.0,30.0,164.0,61.0,33.0,28.0,100.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brownco01w,6,0,IND,26.0,0.0,398.0,104.0,10.0,24.0,34.0,41.0,7.0,1.0,31.0,31.0,108.0,37.0,16.0,10.0,56.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brownco01w,7,0,CHI,6.0,0.0,23.0,6.0,0.0,2.0,2.0,3.0,1.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
